Название региона или Федерального округа,"Общее число библиотек и библиотек-филиалов на конец отчетного года, всего (*)   ",из них ЦБС и других библиотечных объединений   ,из общего числа библиотек (из гр.1)  имеют объекты культурного наследия федерального значения,из общего числа библиотек (из гр.1)  имеют объекты культурного наследия регионального значения,из общего числа библиотек (из гр.1)  имеют здания (помещения) доступные для лиц с нарушениями: зрения,из общего числа библиотек (из гр.1)  имеют здания (помещения) доступные для лиц с нарушениями: слуха,из общего числа библиотек (из гр.1)  имеют здания (помещения) доступные для лиц с нарушениями: опорно-двига-тельного аппарата,из общего числа библиотек (из гр.1) имеют помещения по форме пользования  в оперативном управлении арендо-,из общего числа библиотек (из гр.1) имеют помещения по форме пользования  по договору аренды ,из общего числа библиотек (из гр.1) имеют помещения по форме пользования  прочие ,из числа библиотек (из гр.8) имеют помещения  требующие капитального ремонта ,из числа библиотек (из гр.8) имеют помещения  находящиеся в аварийном состоянии ,из общего числа библиотек  (из гр.1) имеют  пункты вне стационарного обслуживания пользователей библиотеки ,из общего числа библиотек  (из гр.1) имеют  посадочные места для пользователей ,из общего числа библиотек  (из гр.1) имеют  из них компьютези-рованные посадочные места с возможностью доступа к электронным ресурсам библиотеки  ,"из общего числа библиотек  (из гр.1) имеют  из них, с возможностью выхода в Интернет (из гр.15) ",из общего числа библиотек  (из гр.1) имеют  автоматизированные технологии обработки поступлений и ведения электронного каталога,из общего числа библиотек  (из гр.1) имеют  автоматизированные технологии организации и учета выдачи фондов (книговыдача),из общего числа библиотек  (из гр.1) имеют  автоматизированные технологии организации и учета доступа посетителей (обслуживание),из общего числа библиотек  (из гр.1) имеют  автоматизированные технологии учета документов библиотечного фонда (учет фонда),из общего числа библиотек  (из гр.1) имеют  автоматизированные технологии для оцифровки фондов,из общего числа библиотек  (из гр.1) имеют  специализи-рованное оборудование для инвалидов ,из общего числа библиотек  (из гр.1) имеют  транспортные средства ,"из общего числа библиотек  (из гр.1) имеют  из них - специализи-рованные транспортные средства,       (из графы 23) ",из общего числа библиотек  (из гр.1) имеют  доступ к электронным ресурсам ,"Площадь помещений, тыс.кв.м  Общая площадь помещений ","Площадь помещений, тыс.кв.м  из нее  для хране-ния фондов (из гр.26)","Площадь помещений, тыс.кв.м  из нее  для обслу-живания пользова-телей (из гр.26)","Площадь помещений, тыс.кв.м  из общей площади помещений (из гр.26), площадь находится в опера-тивном управ-лении","Площадь помещений, тыс.кв.м  из общей площади помещений (из гр.26), площадь использу-ется по договору аренды","Площадь помещений, тыс.кв.м  из общей площади помещений (из гр.26), площадь прочая","Площадь помещений, тыс.кв.м  площадь, находящаяся в оперативном управлении (из гр.29) требует капита-льного ремонта","Площадь помещений, тыс.кв.м  площадь, находящаяся в оперативном управлении (из гр.29) аварийная","Число пунктов вне стационарного обслуживания пользователей библиотеки, единиц   ","Число посадочных мест для пользователей, тыс.ед.  всего ","Число посадочных мест для пользователей, тыс.ед.  из них компьютери-зированных, с возможностью доступа к электронным ресурсам библиотеки, (из графы 35) ","Число посадочных мест для пользователей, тыс.ед.  из них  с возмож-ностью выхода в Интернет (из гр.36) ","Число транспортных средств, единиц  всего ","Число транспортных средств, единиц  из них специализи-рованных транспортных средств ","Поступило документов за отчетный год  всего                         (сумма граф 41, 43-45) ",Поступило документов за отчетный год  в том числе: печатные издания и неопублико-ванные документы,Поступило документов за отчетный год  в том числе: из них книг         (из гр 41),Поступило документов за отчетный год  в том числе: электрон-ные документы на съемных носителях,Поступило документов за отчетный год  в том числе: документы на микро-формах,Поступило документов за отчетный год  в том числе: документы на других видах носителей,Поступило документов за отчетный год  из общего объема поступлений - документы в специальных форматах для слепых и слабовидящих (из гр.40) ,Поступило документов за отчетный год  из общего объема поступлений (из гр.40) на языках народов России (кроме русского),Поступило документов за отчетный год  из общего объема поступлений (из гр.40) на иностранных языках,"в том числе новых поступлений  Всего (сумма граф 50, 52 - 54) ",в том числе новых поступлений  в том числе: печатные издания и неопубликованные документы,в том числе новых поступлений  в том числе: из них книг       ( из гр. 50),в том числе новых поступлений  в том числе: электронные документы на съемных носителях,в том числе новых поступлений  в том числе: документы на микроформах,в том числе новых поступлений  в том числе: документы на других видах носителей,в том числе новых поступлений  из общего  объема новых поступлений документы в специальных форматах для слепых и слабовидящих (из гр.49) ,в том числе новых поступлений  из общего объема новых поступлений (из гр.49) на языках народов России (кроме русского),в том числе новых поступлений  из общего объема новых поступлений (из гр.49) на иностранрых языках,"Выбыло документов за отчетный год  Всего                    (сумма граф   59, 61 -63) ",Выбыло документов за отчетный год  в том числе: печатные издания и неопублико-ванные документы,Выбыло документов за отчетный год  в том числе: из них книг  (из гр. 59),Выбыло документов за отчетный год  в том числе: электронные документы на съемных носителях,Выбыло документов за отчетный год  в том числе: документы на микро-формах,Выбыло документов за отчетный год  в том числе: документы на других видах носителей,Выбыло документов за отчетный год  из общего объема выбывших документов  -документы в специальных форматах для слепых и слабовидящих (из гр.58) ,Выбыло документов за отчетный год  из общего объема выбывших документов (из гр.58) на языках народов России (кроме русского),Выбыло документов за отчетный год  из общего объема выбывших документов (из гр.58) на иностранных языках,"Состоит документов на конец отчетного года  Всего                      (сумма граф        68, 70 -72) ",Состоит документов на конец отчетного года  в том числе: печатные издания и неопублико-ванные документы,Состоит документов на конец отчетного года  в том числе: из них книг  (из графы 68),Состоит документов на конец отчетного года  в том числе: электрон-ные документы на съемных носителях,Состоит документов на конец отчетного года  в том числе: документы на микро-формах,Состоит документов на конец отчетного года  в том числе: документы на других видах носителей,Состоит документов на конец отчетного года  из общего объема фонда - документы в специальных форматах для слепых и слабовидящих         (из гр.67) ,Состоит документов на конец отчетного года  из общего объема фонда               (из гр.67) на языках народов России (кроме русского),Состоит документов на конец отчетного года  из общего объема фонда               (из гр.67) на иностранных языках,из общего числа библиотек  (из гр.1)   имеют доступ в Интернет ,из общего числа библиотек  (из гр.1)   из них имеют доступ посетители ,из общего числа библиотек  (из гр.1)   имеют собственный Интернет-сайт или Интернет-страницу ,из общего числа библиотек  (из гр.1)   из них  собственный Интернет-сайт или Интернет-страница доступные для слепых и слабовидящих  ,из общего числа библиотек  (из гр.1)   создают электронные каталоги ,из общего числа библиотек  (из гр.1)   из них доступных в Интернете  ,из общего числа библиотек  (из гр.1)   имеют электронную (цифровую) библиотеку ,из общего числа библиотек  (из гр.1)   из нее предоставляют документы в открытом доступе  ,из общего числа библиотек  (из гр.1)   имеют базы данных с инсталлиро-ванными документами ,из общего числа библиотек  (из гр.1)   имеют базы данных сетевых удаленных лицензионных документов ,"Поступило (создано, приобретено) за отчетный год  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Поступило (создано, приобретено) за отчетный год  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Поступило (создано, приобретено) за отчетный год  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Поступило (создано, приобретено) за отчетный год  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Объем на конец отчетного года  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Объем на конец отчетного года  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Объем на конец отчетного года  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года  Число баз данных инсталлированных документов, единиц ","Объем на конец отчетного года  Сетевые удаленные лицензионные документы число баз данных, единиц","Объем на конец отчетного года  Сетевые удаленные лицензионные документы в них полнотекстовых документов, тыс.ед. (с точностью до 0, 01)","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) всего  ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стенах библиотеки  всего ( из гр.97) ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стенах библиотеки  из них (из гр. 98) дети до 14 лет включи-тельно","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стенах библиотеки  из них (из гр. 98) молодежь 15 - 30 лет","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользова-телей, обслужен-ных во внестацио-нарных условиях (из гр. 97) - всего  ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1)   из них ( из гр.101)  удаленных пользователей  ","Число посещений библиотеки в стационарных   условиях, тыс.ед.      (с точностью до 0,1)    Всего  ","Число посещений библиотеки в стационарных   условиях, тыс.ед.      (с точностью до 0,1)    из них, (из графы 103) для получения библиотечно-информационных услуг ","Число посещений библиотеки в стационарных   условиях, тыс.ед.      (с точностью до 0,1)    из них, (из графы 103) число посещений библиотечных мероприятий ","Число обращений к библиотеке удаленных пользователей, тыс. единиц         (с точностью до 0,1)   ","Число посещений библиотеки вне стационара, тыс.ед.                      (с точностью до 0,1) всего  ","Число посещений библиотеки вне стационара, тыс.ед.                      (с точностью до 0,1) для получения библиотечно-информацион-ных услуг (из гр.107)  ","Число посещений библиотеки вне стационара, тыс.ед.                      (с точностью до 0,1) из них при обслуживании специализиро-ванными транспортными средствами         (из гр.108)  ","Число посещений библиотеки вне стационара, тыс.ед.                      (с точностью до 0,1) число посещений библиотечных мероприятий, (из гр.107)  ","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего         (сумма граф  112, 113, 114, 115) ","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электрон-ной (цифровой) библиотеки","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 117, 118) ","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","в стационарном режиме Выполнено справок и консультаций, тыс.ед.         (с точностью до 0,01)   ",в стационарном режиме Число библиотечных мероприятий всего ,"в стационарном режиме Число библиотечных мероприятий по месту расположения библиотеки, (из графы 120) ","в стационарном режиме Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 120) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 124, 125, 126, 127) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электрон-ной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 129, 130) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)    ",из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий всего ,"из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий по месту расположения библиотеки, (из графы 132) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 132) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 136,137,138, 139) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 141, 142) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА ,ЭДД","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий всего ,"из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий по месту расположения библиотеки, (из графы 144) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 144) ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) всего (сумма граф 148, 149, 150) ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) из фонда на физических носителях ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) из электронной (цифровой) библиотеки ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) сетевых удаленных лицензионных документов ","во внестационарном режиме Выполнено справок и консультаций, тыс. ед. (с точностью до 0,1)  ",во внестационарном режиме Число библиотечных мероприятий всего ,во внестационарном режиме Число библиотечных мероприятий выездных мероприятий     (из графы 152) ,во внестационарном режиме Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ ( из графы 152) ,"в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 156,157,158) ","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","в том числе в удаленном режиме Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",в том числе в удаленном режиме Число библиотечных мероприятий Всего ,в том числе в удаленном режиме Число библиотечных мероприятий выездных (из графы 160) ,"ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 163,164,165,166) ","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 168, 169) ","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","ВСЕГО (в стационарном и во внестационарном режиме) Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий Всего ,"ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий по месту расположе- ния библиотеки, (из графы 171) ","ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий выездных,        (из графы 171) ","ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 171) ","Штат библиотеки на конец отчетного года, единиц   ","Численность работников, человек всего  ","Численность работников, человек из них (из графы 176)  имеют инвалид-ность ","Численность работников, человек из них (из графы 176)  прошли обучение (инструктиро-вание) по вопросам, связанным с предоставле-нием услуг инвалидам ","Численность работников, человек из общей численности работников - основной персонал      (из гр.176)   ","Численность работников, человек из них имеют образование, (из графы 179) высшее всего","Численность работников, человек из них имеют образование, (из графы 179) высшее из них библио-течное (из графы 180)","Численность работников, человек из них имеют образование, (из графы 179) среднее профессиональное всего","Численность работников, человек из них имеют образование, (из графы 179) среднее профессиональное из них библио-течное (из графы 182)","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) со стажем работы в библиотеках  до 3 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) со стажем работы в библиотеках  от 3 до 10 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) со стажем работы в библиотеках  свыше 10 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) по возрасту до 30 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) по возрасту от 30 до 55 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.179) по возрасту 55 лет и старше","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) Поступило за год - всего (сумма гр.191, 196, 197)   ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) бюджетные ассигнования учредителя всего - (сумма граф 192, 193, 194, 195)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) бюджетные ассигнования учредителя  субсидии на финансовое обеспечение выполнения гос. (мун-ого) задания (средств бюджетной сметы)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) бюджетные ассигнования учредителя субсидии, представляемые в соответствии с абз.2 п.1 ст.78.1 Бюджетного кодекса РФ ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) бюджетные ассигнования учредителя субсидии на осуществле-ние капитальных вложений","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) бюджетные ассигнования учредителя гранты в форме субсидий","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) Финансиро-вание из бюджетов других уровней, (из графы 190) ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) поступления от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности  - всего, (сумма граф 198, 199, 200) ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) в том числе от основных видов уставной деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) в том числе благотворительные и спонсорские вклады","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) в том числе от иной, приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них, (из графы 190) в том числе  из них   (из графы  200)       от сдачи имущества в аренду","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) Израсходовано за год - всего   ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на оплату труда всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 203)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на оплату труда из них расходы на оплату труда основному персоналу, (из графы 203)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 205)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на капитальный ремонт и реконструкцию всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на капитальный ремонт и реконструкцию за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 207)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на приобретение (замену) оборудования всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на приобретение (замену) оборудования для улучшения условий доступности для инвалидов с ОВЗ (из графы 209)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) расходы на приобретение (замену) оборудования за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 209)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на комплектование фонда всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на комплектование фонда из них на подписку на доступ к удаленным сетевым ресурсам,  (из графы 212)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на комплектование фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 213)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на организацию и проведение мероприятий всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на организацию и проведение мероприятий за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 215)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда всего,              (из графы 202)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них (из графы 202) на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 217)"
Всего по Российской Федерации,41597,1802,72,327,3760,3222,6691,31215,5351,4839,1868,180,14890,39551,28420,27272,3939,2588,2660,1625,1400,2275,607,185,16935,6682.53774,2182.17403,3366.78561,5735.71363,517.80771,429.0164,632.4477,57.2282,46355,660.818,59.97,55.939,814,202,14916.665,14638.82,9973.245,233.83,4.354,39.661,251.256,580.875,69.553,11232.916,10992.65,7148.789,206.39,4.037,29.839,208.325,525.233,55.468,23561.367,23218.064,17382.97,71.229,36.14,235.934,214.518,446.614,109.061,840065.363,823668.796,637023.301,4716.653,4189.373,7490.541,7882.28,20675.841,18350.058,35154,31313,9445,5036,3417,2210,1281,901,2890,3263,14476.865,12471.606,793.34,472.98,246222.666,208427.802,8823.637,5680.537,4790,6161,21815004.982,44027.721,37484.7,13375.625,8314.992,6543.021,4254.067,289683.268,247551.908,41792.583,179898.171,25939.313,13971.001,581.888,11928.352,725989.953,713896.762,2328.652,4893.717,4870.822,2626.511,822.612,1803.899,23517.069,1933070,1933068,512493,262598.048,262278.051,113.666,59.639,146.692,222.736,138.003,84.733,7522.564,1060918,1060918,241751,115264.476,112878.502,328.536,1400.568,656.87,465.832,110.886,354.946,5116.796,347564,347563,80635,78464.609,35931.796,35405.608,7127.205,4738.458,929072,929072,203114,31055.425,X,24466.894,6588.531,3569.415,557635,557635,804454.562,749828.558,37734.26,4893.717,11998.027,2626.511,822.612,1803.899,28255.527,2862142,1933068,929072,715607,125207.59,127248,4809,28582,104976,59013,26274,41166,24954,16882,25605,62489,8492,63104,33380,78274570.1,73559394.07,68855175.16,3586695.86,336245.25,781277.8,3838741,876435.03,393273.44,174419.36,308742.23,91657,78081657.7,58849796.83,657535.6,46033056.94,162425.6,1524840.3,63345.4,1991920.87,71912.8,95230.23,2357735.74,284831.4,6234.4,529123.06,124526.8,447218.59,11468.77
Центральный федеральный округ,9397,401,20,105,1252,1180,1967,7462,1003,923,175,18,2928,8978,6839,6692,937,474,539,490,574,594,135,30,4427,1654.6522,538.6233,816.585,1477.5615,103.3887,73.702,130.2656,16.9581,8433,154.526,14.213,13.416,179,32,3132.746,3074.741,2195.779,48.932,3.918,5.155,64.311,0.226,20.661,2560.075,2505.106,1722.084,47.551,3.918,3.5,56.634,0.199,17.754,6222.879,6118.795,4830.225,30.139,34.651,39.294,46.547,0.668,16.36,234754.843,227561.577,161087.608,1039.777,3681.095,2472.394,2750.182,152.283,6872.362,8216,7566,2284,1555,802,537,407,274,739,724,3065.301,2711.124,282.072,146.65,59451.217,52189.385,3319.449,2115.839,1834,1862,4104599.693,9875.887,8521.576,2683.931,1940.967,1354.311,894.536,62486.466,53404.887,9031.98,58574.163,5531.352,3049.602,51.524,2441.79,158429.686,154339.558,909.819,1186.244,1994.065,745.965,194.732,551.233,5073.237,456924,456924,166056,51479.84,51455.743,15.092,3.228,5.777,33.155,23.351,9.804,1321.284,247153,247153,78511,24045.816,23465.124,104.164,373.766,102.762,113.102,25.24,87.862,1070.616,78162,78162,26127,22310.756,7110.06,14030.602,1170.094,1439.876,251622,251622,75962,4642.568,X,3780.379,862.189,1035.83,167877,167877,180740.442,161449.618,14940.421,1186.244,3164.159,745.965,194.732,551.233,6513.113,708546,456924,251622,242018,29547.39,29593,1210,8263,24490,14049,5546,9371,5535,3712,5499,15279,1951,13617,8922,20736475.3,19644190.9,18181621.5,710202.2,24845.4,727521.8,690606.4,401678,217064.7,65465.9,119147.4,19507.7,20960646.5,15436975.9,318201.7,11674381.9,101496.3,439992.2,3421,552095.1,18911.1,32737.3,580801.4,71197.7,1806.7,238096.5,49198.4,167464.9,3538.8
