Название региона или Федерального округа,"Общее число библиотек и библиотек-филиалов на конец отчетного года, всего (*)",из них ЦБС и других библиотечных объединений,из общего числа библиотек (из гр.1) имеют объекты культурного наследия федерального значения,из общего числа библиотек (из гр.1) имеют объекты культурного наследиярегио-нального значения,из общего числа библиотек (из гр.1) имеют здания (помещения) доступные для лиц с нарушениями: зрения,из общего числа библиотек (из гр.1) имеют здания (помещения) доступные для лиц с нарушениями: слуха,из общего числа библиотек (из гр.1) имеют здания (помещения) доступные для лиц с нарушениями: опорно-двига-тельного аппарата,из общего числа библиотек (из гр.1) имеют помещения по форме пользования в оперативном управлении,из общего числа библиотек (из гр.1) имеют помещения по форме пользования по договору аренды,из общего числа библиотек (из гр.1) имеют помещения по форме пользования прочие,из числа библиотек (из гр.8) имеют помещения требующие капитального ремонта,из числа библиотек (из гр.8) имеют помещения находящиеся в аварийном состоянии,из общего числа библиотек  (из гр.1) имеют пункты вне стационарного обслуживания пользователей библиотеки,из общего числа библиотек  (из гр.1) имеютпосадочные места для пользователей,из общего числа библиотек  (из гр.1) имеют из них компьютези-рованные посадочные места с возможностью доступа к электронным ресурсам библиотеки ,"из общего числа библиотек  (из гр.1) имеют из них, с возможностью выхода в Интернет (из гр.15)",из общего числа библиотек  (из гр.1) имеют автоматизированные технологии обработки поступлений и ведения электронного каталога,из общего числа библиотек  (из гр.1) имеют автоматизированные технологии организации и учета выдачи фондов (книговыдача),из общего числа библиотек  (из гр.1) имеют автоматизированные технологии организации и учета доступа посетителей (обслуживание),из общего числа библиотек  (из гр.1) имеют автоматизированные технологии учета документов библиотечного фонда (учет фонда),из общего числа библиотек  (из гр.1) имеют автоматизированные технологии для оцифровки фондов,из общего числа библиотек  (из гр.1) имеют специализи-рованное оборудование для инвалидов,из общего числа библиотек  (из гр.1) имеют транспортные средства,"из общего числа библиотек  (из гр.1) имеют из них - специализи-рованные транспортные средства,       (из графы 23)","Площадь помещений, тыс.кв.м Общая площадь помещений"," Площадь помещений, тыс.кв.м из нее  для хране-ния фондов (из гр.25)","Площадь помещений, тыс.кв.м из нее  для обслу-живания пользова-телей (из гр.25)","Площадь помещений, тыс.кв.м из общей площади помещений (из гр.25), площадь находится в опера-тивном управ-лении","Площадь помещений, тыс.кв.м из общей площади помещений (из гр.25), площадь использу-ется по договору аренды","Площадь помещений, тыс.кв.м из общей площади помещений (из гр.25), площадь прочая","Площадь помещений, тыс.кв.м площадь, находящаяся в оперативном управлении (из гр.28) требует капита-льного ремонта","Площадь помещений, тыс.кв.м площадь, находящаяся в оперативном управлении (из гр.28) аварийная","Число пунктов вне стационарного обслуживания пользователей библиотеки, единиц","Число посадочных мест для пользователей, тыс.ед. всего","Число посадочных мест для пользователей, тыс.ед. из них компьютери-зированных, с возможностью доступа к электронным ресурсам библиотеки, (из графы 34)","Число посадочных мест для пользователей, тыс.ед. из них  с возмож-ностью выхода в Интернет (из гр.35)","Число транспортных средств, единиц всего","Число транспортных средств, единиц из них специализи-рованных транспортных средств","Поступило документов за отчетный год всего                         (сумма граф 40, 42-44)",  Поступило документов за отчетный год в том числе: печатные издания и неопублико-ванные документы,  Поступило документов за отчетный год в том числе: из них книг         (из гр 40),  Поступило документов за отчетный год в том числе: электрон-ные документы на съемных носителях,  Поступило документов за отчетный год в том числе: документы на микро-формах,  Поступило документов за отчетный год в том числе: документы на других видах носителей, из общего объема поступлений - документы в специальных форматах для слепых и слабовидящих (из гр.39) ,"  на языках народов России, кроме русского",  на иностранных языках,"Выбыло документов за отчетный год всего                    (сумма граф   49, 51-53) ",Выбыло документов за отчетный год в том числе: печатные издания и неопублико-ванные документы,Выбыло документов за отчетный год в том числе: из них книг  (из графы 49),Выбыло документов за отчетный год в том числе: электронные документы на съемных носителях,Выбыло документов за отчетный год в том числе: документы на микро-формах,Выбыло документов за отчетный год в том числе: документы на других видах носителей,Выбыло документов за отчетный год из общего объема выбывших документов  -документы в специальных форматах для слепых и слабовидящих (из гр.48) ,"Выбыло документов за отчетный год из общего объема выбывших документов (из гр.48) на языках народов России, кроме русского",Выбыло документов за отчетный год из общего объема выбывших документов (из гр.48) на иностранных языках,"Состоит документов на конец отчетного года всего                      (сумма граф        58, 60-62) ",Состоит документов на конец отчетного года в том числе: печатные издания и неопублико-ванные документы,Состоит документов на конец отчетного года в том числе: из них книг  (из графы 58),Состоит документов на конец отчетного года в том числе: электрон-ные документы на съемных носителях,Состоит документов на конец отчетного года в том числе: документы на микро-формах,Состоит документов на конец отчетного года в том числе: документы на других видах носителей,Состоит документов на конец отчетного года из общего объема фонда - документы в специальных форматах для слепых и слабовидящих         (из гр.57) ,"Состоит документов на конец отчетного года из общего объема фонда               (из гр.57) на языках народов России, кроме русского",Состоит документов на конец отчетного года из общего объема фонда               (из гр.57) на иностранных языках,из общего числа библиотек  (из гр.1)  имеют доступ в Интернет ,из общего числа библиотек  (из гр.1)  из них имеют доступ посетители ,из общего числа библиотек  (из гр.1)  имеют собственный Интернет-сайт или Интернет-страницу ,из общего числа библиотек  (из гр.1)  из них доступные для слепых и слабовидящих  ,из общего числа библиотек  (из гр.1)  создают электронные каталоги ,из общего числа библиотек  (из гр.1)  из них доступных в Интернете  ,из общего числа библиотек  (из гр.1)  имеют электронную (цифровую) библиотеку ,из общего числа библиотек  (из гр.1)  из нее предоставляют документы в открытом доступе  ,из общего числа библиотек  (из гр.1)  имеют базы данных с инсталлиро-ванными документами ,из общего числа библиотек  (из гр.1)  имеют базы данных сетевых удаленных лицензионных документов ,"Создано, приобретено за отчетный год Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Создано, приобретено за отчетный год Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Создано, приобретено за отчетный год Объем электронной (цифро-вой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Создано, приобретено за отчетный год Объем электронной (цифро-вой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Объем на конец отчетного года Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Объем на конец отчетного года Объем электронной (цифро-вой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Объем на конец отчетного года Объем электронной (цифро-вой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года Инсталлирован-ные документы число баз данных, единиц","Объем на конец отчетного года Сетевые удаленные лицензионные документы число баз данных, единиц","Объем на конец отчетного года Сетевые удаленные лицензионные документы в них полнотекстовых документов, тыс.ед. (с точностью до 0, 01)","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) всего ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стенах библиотеки  всего ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1)  из них дети до 14 лет включи-тельно","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1)  из них молодежь 15 - 30 лет","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из общего числа зарегистри-рованных пользователей - удаленные пользователи (из гр.87) из них ","Число посещений библиотеки, тыс.ед. (с точностью до 0,1) всего  ","Число посещений библиотеки, тыс.ед. (с точностью до 0,1) из них, (из графы 92) для получения библиотечно-информационных услуг ","Число посещений библиотеки, тыс.ед. (с точностью до 0,1)  для получения библиотечно-информационных услуг ","Число обращений к библиотеке удаленных пользователей, тыс.ед.   (с точностью до 0,1) всего для получения библиотечно-информационных услуг ","Число обращений к библиотеке удаленных пользователей, тыс.ед.   (с точностью до 0,1) число посещений библиотеки удаленно, через сеть Интернет (из графы 95)   ","Число обращений к библиотеке удаленных пользователей, тыс.ед.   (с точностью до 0,1) число посещений КИБО                    (из графы 95)  ","Количество выездов               КИБО,    (единиц)   ","Количество стоянок                 КИБО,     (единиц)   ","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего         (сумма граф  101, 102, 103, 104) ","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электрон-ной (цифровой) библиотеки","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 106, 107) ","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","в стационарном режиме Выполнено справок и консультаций, тыс.ед.         (с точностью до 0,01)   ",в стационарном режиме Число культурно-просветительных мероприятий всего ,"в стационарном режиме Число культурно-просветительных мероприятий по месту расположения библиотеки, (из графы 109) ","в стационарном режиме Число культурно-просветительных мероприятий выездных,        (из графы 109) ","в стационарном режиме Число культурно-просветительных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 109) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 114,115,116,117) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электрон-ной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 119, 120) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)    ",из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число культурно-просветительных мероприятий всего ,"из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число культурно-просветительных мероприятий по месту расположения библиотеки, (из графы 122) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число культурно-просветительных мероприятий выездных,        (из графы 122) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число культурно-просветительных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 122) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 127,128,129, 130) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 132, 133) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА ,ЭДД","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число культурно-просветительных мероприятий всего ,"из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число культурно-просветительных мероприятий по месту расположения библиотеки, (из графы 135) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число культурно-просветительных мероприятий выездных,        (из графы 135) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число культурно-просветительных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 135) ","в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 140,141,142) ","в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01)  из электронной (цифровой) библиотеки","в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01)  сетевых удаленных лицензионных документов","в удаленном режиме Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",в удаленном режиме Число культурно - просветительных мероприятий  Всего,"ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего (сумма граф 146,147,148,149) ","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталли-рованных документов","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего (сумма граф 151, 152) ","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","ВСЕГО (в стационарном и удаленном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","ВСЕГО (в стационарном и удаленном режиме) Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",ВСЕГО (в стационарном и удаленном режиме) Число культурно-просветительных мероприятий всего ,"ВСЕГО (в стационарном и удаленном режиме) Число культурно-просветительных мероприятий по месту расположе- ния библиотеки, (из графы 154) ","ВСЕГО (в стационарном и удаленном режиме) Число культурно-просветительных мероприятий выездных,        (из графы 154) ","ВСЕГО (в стационарном и удаленном режиме) Число культурно-просветительных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 154) ","Штат библиотеки на конец отчетного года, единиц   ","Численность работников, человек всего  ","Численность работников, человек из них, (из графы 159)  имеют инвалид-ность ","Численность работников, человек из них, (из графы 159)  прошли обучение (инструктиро-вание) по вопросам, связанным с предоставле-нием услуг инвалидам ","Численность работников, человек из общей численности работников - основной персонал      (из гр.159)   ","Численность работников, человек из них имеют образование, (из графы 162) высшее всего","Численность работников, человек из них имеют образование, (из графы 162) высшее из них библио-течное, (из графы 163)","Численность работников, человек из них имеют образование, (из графы 162) среднее профессиональное всего","Численность работников, человек из них имеют образование, (из графы 162) среднее профессиональное из них библио-течное, (из графы 165)","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) со стажем работы в библиотеках  до 3 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) со стажем работы в библиотеках  от 3 до 10 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) со стажем работы в библиотеках  свыше 10 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) по возрасту до 30 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) по возрасту от 30 до 55 лет","Численность работников, человек в том числе из общей численности основного персонала (из гр.162) по возрасту 55 лет и старше","Поступило за год - всего (сумма гр.174, 179, 180)    ","из них, (из графы 189)  бюджетные ассигнования учредителя всего - (сумма граф 175, 176, 177, 178)","из них, (из графы 189)  бюджетные ассигнования учредителя  субсидии на финансовое обеспечение выполнения госзадания","из них, (из графы 189)  бюджетные ассигнования учредителя субсидии, представляе- мых в соответствии с абз.2 п.1 ст.78.1 Бюджетного кодекса РФ ","из них, (из графы 189)  бюджетные ассигнования учредителя субсидии на осуществле-ние капитальных вложений","из них, (из графы 189)  бюджетные ассигнования учредителя гранты в форме субсидий","из них, (из графы 189)  Финансиро-вание из бюджетов других уровней, (из графы 173) ","из них, (из графы 189)  поступления от от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности  - всего, (сумма граф 181, 182, 183) ","из них, (из графы 189)  в том числе от основных видов уставной деятельности","из них, (из графы 189)  в том числе благотворительные и спонсорские вклады","из них, (из графы 189)  в том числе от иной, приносящей доход деятельности","из них, (из графы 189)  в том числе  из них        (из графы  183)           от сдачи имущества в аренду",Израсходова-но за год - всего    ,"из них  расходы на оплату труда всего,              (из графы 185)","из них  расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 186)","из них  расходы на оплату труда из них расходы на оплату труда основному персоналу, (из графы 186)","из них  расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 188)","из них  расходы на капитальный ремонт и реконструкцию всего,              (из графы 185)","из них  расходы на капитальный ремонт и реконструкцию за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 190)","из них  расходы на приобретение (замену) оборудования всего,              (из графы 185)",из них  расходы на приобретение (замену) оборудования для улучшения условий доступности для инвалидов с ОВЗ (из графы 192),"из них  расходы на приобретение (замену) оборудования за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 192)","из них  на комплектование фонда всего,              (из графы 185)","из них  на комплектование фонда из них на подписку на доступ к удаленным сетевым ресурсам,  (из графы 195)","из них  на комплектование фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 196)","из них  на организацию и проведение мероприятий всего,              (из графы 185)","из них  на организацию и проведение мероприятий за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 198)","из них  на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда всего,              (из графы 185)","из них  на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности, (из графы 200)"
Всего по Российской Федерации,41529,2187,55,311,3505,3197,6119,30515,5615,5197,1967,208,15235,39307,27766,26659,3906,2429,2573,1620,1310,2098,616,180,6649.09027,2173.1263,3354.615,5646.6207,536.00177,466.4678,632.0966,63.9799,46938,656.833,57.721,53.419,807,194,15437.057,15110.969,10260.598,237.65,5.751,82.671,295.145,545.711,93.435,26185.895,25725.2,16599.741,74.655,54.399,331.641,278.104,441.78,159.803,841557.8,825121.633,638051.843,4532.697,4199.704,7703.422,7777.994,20159.118,18196.956,34423,30667,8209,4610,3398,2207,1077,789,2960,2730,16235.216,12848.637,954.597,549.003,232565.02,194848.063,8233.325,5099.132,4968,5220,17738145.812,52849.248,46372.045,16765.88,10875.561,6477.199,453690.731,354603.893,97916.504,151427.644,134197.553,1066.174,34121,10139,1030730.362,1008370.999,2930.806,6884.556,12544.001,2462.415,906.5,1555.915,32793.091,3894886,3242060,652826,847846,378405.477,377791.746,181.67,81.066,350.995,176.425,129.674,46.751,10471.505,2233111,1855189,377922,399168,169665.874,165785.299,501.505,1783.569,1595.501,453.301,126.554,326.747,7354.558,668313,543835,124478,114783,71239.164,43750.142,23174.22,4314.802,3320.43,5749,1101969.526,1052121.141,26105.026,6884.556,16858.803,2462.415,906.5,1555.915,36113.521,3900635,3242060,652826,847846,126030.57,128246,4779,31840,105260,58381,25730,41733,25087,17347,24945,62959,9044,63238,32970,76840816.1,71601550.8,66008997,4213116.8,643655.8,734078,3893232.4,1346033.3,626688.6,205689.2,513655.4,106968,75370509.52,56379460.7,725879.4,44431117.65,399006.6,1254416.4,11719.2,1698816.61,66429.3,117047.8,2270887.26,252735,5326.1,626678.2,64316.7,439323.64,16524.4
Центральный федеральный округ,9429,513,20,104,1160,1166,1868,7492,1034,895,202,18,2957,8965,6683,6524,912,447,531,481,573,564,139,29,1648.6315,536.0846,814.5806,1472.9968,104.4125,71.2222,128.7047,22.0181,8700,155.682,13.938,13.079,186,31,3670.843,3599.443,2595.662,57.785,5.417,8.185,71.482,0.6,26.778,8393.159,8202.523,5166.769,35.203,50.966,104.467,93.043,0.072,48.53,235497.343,228257.922,161308.396,1021.318,3702.414,2515.695,2663.415,152.86,6825.741,8110,7454,2090,1386,830,564,243,197,816,605,4232.682,2953.428,395.589,164.931,57465.475,49128.748,4002.368,2133.332,1897,1557,3297552.399,11729.654,10494.782,3349.593,2487.532,1234.872,97137.018,76877.364,20282.765,53900.302,49919.315,149.858,4658,2250,233230.486,223626.512,895.453,969.239,7739.282,601.923,234.31,367.613,7463.946,867356,722680,144676,269011,74586.015,74549.299,21.757,9.983,4.976,41.347,34.281,7.066,1955.533,482572,398556,84016,123584,35963.157,35203.985,55.711,198.692,504.769,110.426,34.295,76.131,1579.845,141859,116603,25256,37550,19261.001,7366.888,11147.304,746.809,1134.998,1354,252491.487,230993.4,12042.757,969.239,8486.091,601.923,234.31,367.613,8598.944,868710,722680,144676,269011,29763.3,29950,1207,8701,24593,14007,5555,9515,5672,3800,5352,15441,2013,13771,8810,20393864.8,19141037,17262608.8,1191751.7,22726,663950.5,595502.4,657325.4,291180.3,84014.3,282130.8,32471.5,19748272,14489985.2,472871.8,11166023,294859.7,263444.3,1125.8,482989.2,12369,34280.3,561570.3,42157,608,271535.2,29818,224835.7,5803.1
Белгородская обл.,613,23,,5,50,27,222,579,34,0,1,1,327,612,601,589,27,12,20,18,446,68,12,2,80.2643,30.75,43.6503,76.0087,4.2556,0,0.317,0.08,958,10.493,1.32,1.162,17,2,143.381,136.649,113.105,3.824,2.835,0.073,6.697,0.006,0.534,353.312,351.521,249.578,0.229,0,1.562,0.108,0,0.056,9478.697,9234.725,7113.48,58.247,12.47,173.255,149.725,0.108,28.325,591,591,388,319,27,27,63,63,188,26,159.112,159.112,67.72,65.412,3396.923,3396.923,457.362,445.367,213,405,150628.19,838.058,704.465,217.813,172.474,133.593,7782.437,5836.752,1945.685,1518.12,1457.066,5.99,178,194,17149.975,15632.999,12.687,140.058,1364.231,30.261,23.986,6.275,372.14,64537,51196,13341,51650,5477.923,5470.637,1.359,5.767,0.16,0.297,0.291,0.006,91.598,31723,25537,6186,21517,2972.569,2893.424,4.275,66.936,7.934,4.95,3.174,1.776,99.089,13085,10283,2802,8526,1302.837,694.667,591.303,16.867,50.875,31,18452.812,16327.666,603.99,140.058,1381.098,30.261,23.986,6.275,423.015,64568,51196,13341,51650,1646.25,1656,92,659,1501,1010,585,467,300,205,369,927,150,1023,328,885277,820178,817072,3106,0,0,39861,25238,5490,18033,1715,216,884884,720129,1186,645722,900,4861,15,23340,1017,902,40772,538,10,7211,231,5656,39
Брянская обл.,560,34,,4,40,53,58,318,21,221,8,0,210,422,297,279,37,0,0,2,1,27,17,1,66.1005,12.6606,51.2416,48.0851,1.1887,16.8267,2.2662,0,456,5.759,0.509,0.48,21,2,130.256,127.743,86.504,2.513,0,0,2.758,0,0.277,266.451,197.636,133.463,0.151,0.048,68.616,68.788,0,0.351,8372.682,8333.478,6237.375,26.413,0.226,12.565,27.904,0,28.522,375,339,54,39,37,37,2,2,7,1,108.446,108.446,4.023,4.023,1121.685,1121.685,36.358,36.358,10,10,10679.8,512.575,484.765,167.69,111.007,27.81,4264.976,3339.386,925.59,678.071,611.198,8.72,90,207,10772.694,10689.24,35.637,19.994,27.823,13.374,12.303,1.071,440.251,46468,39117,7351,21182,3933.343,3933.023,0.32,0,0,2.332,2.332,0,132.933,27059,22479,4580,11404,1618.876,1602.106,2.625,0.334,13.811,1.546,1.291,0.255,115.505,8036,6639,1397,3582,327.989,278.88,49.109,0,20.711,2,11100.683,10968.12,84.746,19.994,27.823,13.374,12.303,1.071,460.962,46470,39117,7351,21182,1135.6,1229,55,437,1053,413,140,576,349,134,227,692,62,676,315,480896.7,445477.8,422208.8,18847,4200,222,27793.7,7625.2,1788.8,4107.9,1728.5,360,480896.7,340212.9,621.6,287222.8,524.8,5052.9,93,11399.8,474,365,37240.9,280,0,1257.6,433,3159.3,114.7
Владимирская обл.,458,21,1,9,49,43,27,334,16,106,13,0,154,452,427,427,31,3,2,27,2,22,4,0,60.7341,13.8528,37.2396,49.3296,3.0754,8.3291,1.9168,0,441,6.509,0.667,0.653,5,0,153.129,150.155,105.874,2.969,0,0,2.627,0.027,0.499,223.6,222.537,171.889,0.002,0,1.061,1.034,0,0.014,9191.97,9068.628,6966.783,71.46,0.247,51.635,74.122,0.341,44.12,458,458,35,22,33,33,15,14,58,17,82.108,82.108,4.467,3.367,2541.515,2541.515,26.199,10.881,81,37,178418.849,537.338,490.799,167.694,91.824,46.539,4353.693,3551.479,801.957,1079.932,998.784,0,0,0,10805.82,10594.093,17.941,164.42,29.366,13.652,12.796,0.856,282.986,36625,31835,4790,7397,3720.149,3718.898,0.428,0.492,0.331,3.006,2.988,0.018,86.453,20930,17922,3008,2662,1741.416,1711.701,0.578,12.617,16.52,1.827,1.802,0.025,50.881,5468,4662,806,807,384.821,308.076,54.695,22.05,22.445,0,11190.641,10902.169,72.636,164.42,51.416,13.652,12.796,0.856,305.431,36625,31835,4790,7397,1265.65,1214,58,649,1044,503,173,507,352,140,226,678,77,578,389,561314,461092.5,430723.3,29580.4,182.8,606,92461.7,7759.8,4080.9,786.8,2892.1,500.7,560328.6,371932.6,389.4,311702.3,305.9,735.7,0,29633.5,72.9,400.4,32455.7,4281.1,52.3,4333.8,482.8,5189,152.6
